       color1       color2       pixelRatio      Response
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       51.00        75.00         680.00         1.00
       51.00        75.00         680.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        32.00         531.00         2.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       34.00        32.00        1062.00         1.00
       34.00        32.00        1062.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       68.00        68.00        1000.00         1.00
       68.00        68.00        1000.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       34.00        32.00        1062.00         1.00
       34.00        32.00        1062.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        64.00         796.00         1.00
       51.00        64.00         796.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       68.00        68.00        1000.00         1.00
       68.00        68.00        1000.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        34.00         500.00         2.00
       17.00        34.00         500.00         2.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       34.00        43.00         790.00         1.00
       34.00        43.00         790.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        32.00        1062.00         1.00
       34.00        32.00        1062.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        11.00        1545.00         2.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       45.00        41.00        1097.00         1.00
       45.00        41.00        1097.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        22.00         772.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        27.00         629.00         2.00
       17.00        27.00         629.00         2.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       34.00        27.00        1259.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        12.00        1416.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       51.00        54.00         944.00         1.00
       51.00        54.00         944.00         1.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       34.00        54.00         629.00         2.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       17.00        14.00        1214.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       34.00        34.00        1000.00         1.00
       34.00        34.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       45.00        41.00        1097.00         1.00
       45.00        41.00        1097.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       34.00        41.00         829.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       30.00        14.00        2142.00         2.00
       30.00        14.00        2142.00         2.00
       30.00        14.00        2142.00         2.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       30.00        45.00         666.00         1.00
       30.00        45.00         666.00         1.00
       17.00        27.00         629.00         2.00
       17.00        27.00         629.00         2.00
       30.00        27.00        1111.00         1.00
       30.00        27.00        1111.00         1.00
       30.00        27.00        1111.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       51.00        56.00         910.00         1.00
       51.00        56.00         910.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       15.00        14.00        1071.00         1.00
       15.00        14.00        1071.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       30.00        12.00        2500.00         2.00
       30.00        12.00        2500.00         2.00
       30.00        12.00        2500.00         2.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       17.00        23.00         739.00         1.00
       17.00        23.00         739.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       51.00        67.00         761.00         1.00
       51.00        67.00         761.00         1.00
       48.00        67.00         716.00         1.00
       48.00        67.00         716.00         1.00
       48.00        67.00         716.00         1.00
       45.00        67.00         671.00         1.00
       45.00        67.00         671.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       34.00        45.00         755.00         1.00
       30.00        56.00         535.00         2.00
       30.00        56.00         535.00         2.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       15.00        14.00        1071.00         1.00
       15.00        14.00        1071.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       16.00        34.00         470.00         2.00
       16.00        34.00         470.00         2.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        56.00         571.00         2.00
       32.00        56.00         571.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
