       color1       color2       pixelRatio      Response
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       30.00        32.00         937.00         1.00
       30.00        32.00         937.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       30.00        22.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        85.00         752.00         1.00
       64.00        85.00         752.00         1.00
       75.00        85.00         882.00         1.00
       75.00        85.00         882.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       48.00        67.00         716.00         1.00
       48.00        67.00         716.00         1.00
       45.00        64.00         703.00         1.00
       45.00        64.00         703.00         1.00
       45.00        64.00         703.00         1.00
       30.00        32.00         937.00         1.00
       30.00        32.00         937.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       60.00        75.00         800.00         1.00
       60.00        75.00         800.00         1.00
       60.00        75.00         800.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        85.00         752.00         1.00
       64.00        85.00         752.00         1.00
       75.00        85.00         882.00         1.00
       75.00        85.00         882.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       45.00        64.00         703.00         1.00
       45.00        64.00         703.00         1.00
       45.00        64.00         703.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       30.00        43.00         697.00         1.00
       30.00        43.00         697.00         1.00
       30.00        43.00         697.00         1.00
       30.00        32.00         937.00         1.00
       30.00        32.00         937.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        22.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        34.00         470.00         2.00
       16.00        34.00         470.00         2.00
       16.00        34.00         470.00         2.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       60.00        75.00         800.00         1.00
       60.00        75.00         800.00         1.00
       60.00        75.00         800.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       75.00        89.00         842.00         1.00
       75.00        89.00         842.00         1.00
       75.00        85.00         882.00         1.00
       75.00        85.00         882.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       30.00        43.00         697.00         1.00
       30.00        43.00         697.00         1.00
       30.00        43.00         697.00         1.00
       30.00        32.00         937.00         1.00
       30.00        32.00         937.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        22.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        34.00         470.00         2.00
       16.00        34.00         470.00         2.00
       16.00        34.00         470.00         2.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        45.00        1000.00         1.00
       45.00        45.00        1000.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       30.00        22.00        1363.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       60.00        75.00         800.00         1.00
       60.00        75.00         800.00         1.00
       60.00        75.00         800.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       75.00        89.00         842.00         1.00
       75.00        89.00         842.00         1.00
       75.00        85.00         882.00         1.00
       75.00        85.00         882.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        32.00         500.00         2.00
       16.00        32.00         500.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       30.00        43.00         697.00         1.00
       30.00        43.00         697.00         1.00
       30.00        43.00         697.00         1.00
       45.00        54.00         833.00         1.00
       45.00        54.00         833.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       30.00        32.00         937.00         1.00
       30.00        32.00         937.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       45.00        56.00         803.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       45.00        43.00        1046.00         1.00
       45.00        43.00        1046.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       30.00        34.00         882.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       60.00        67.00         895.00         1.00
       60.00        67.00         895.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       75.00        78.00         961.00         1.00
       75.00        78.00         961.00         1.00
       75.00        78.00         961.00         1.00
       80.00        89.00         898.00         1.00
       80.00        89.00         898.00         1.00
       75.00        85.00         882.00         1.00
       75.00        85.00         882.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       32.00        54.00         592.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       15.00        11.00        1363.00         1.00
       15.00        11.00        1363.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       15.00        22.00         681.00         1.00
       15.00        22.00         681.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       32.00        27.00        1185.00         1.00
       32.00        27.00        1185.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        41.00         780.00         1.00
       32.00        41.00         780.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       32.00        23.00        1391.00         1.00
       32.00        23.00        1391.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        43.00        1116.00         1.00
       48.00        43.00        1116.00         1.00
       60.00        64.00         937.00         1.00
       60.00        64.00         937.00         1.00
       60.00        64.00         937.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       80.00        81.00         987.00         1.00
       80.00        81.00         987.00         1.00
       80.00        81.00         987.00         1.00
       80.00        89.00         898.00         1.00
       80.00        89.00         898.00         1.00
       64.00        85.00         752.00         1.00
       64.00        85.00         752.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       64.00        75.00         853.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        34.00         470.00         2.00
       16.00        34.00         470.00         2.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       32.00        32.00        1000.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        64.00         750.00         1.00
       48.00        64.00         750.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        43.00         744.00         1.00
       32.00        43.00         744.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       45.00        41.00        1097.00         1.00
       45.00        41.00        1097.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       48.00        45.00        1066.00         1.00
       48.00        45.00        1066.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       16.00        22.00         727.00         1.00
       16.00        22.00         727.00         1.00
       16.00        11.00        1454.00         2.00
       16.00        11.00        1454.00         2.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       48.00        56.00         857.00         1.00
       48.00        56.00         857.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        67.00         955.00         1.00
       64.00        81.00         790.00         1.00
       64.00        81.00         790.00         1.00
       80.00        85.00         941.00         1.00
       80.00        85.00         941.00         1.00
       80.00        85.00         941.00         1.00
       80.00        89.00         898.00         1.00
       80.00        89.00         898.00         1.00
       64.00        78.00         820.00         1.00
       64.00        78.00         820.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       64.00        68.00         941.00         1.00
       48.00        54.00         888.00         1.00
       48.00        54.00         888.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       32.00        45.00         711.00         1.00
       15.00        12.00        1250.00         1.00
       15.00        12.00        1250.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       30.00        23.00        1304.00         1.00
       16.00        14.00        1142.00         1.00
       16.00        14.00        1142.00         1.00
       48.00        41.00        1170.00         1.00
       48.00        41.00        1170.00         1.00
       48.00        41.00        1170.00         1.00
       45.00        41.00        1097.00         1.00
       45.00        41.00        1097.00         1.00
       32.00        41.00         780.00         1.00
       32.00        41.00         780.00         1.00
       45.00        41.00        1097.00         1.00
       45.00        41.00        1097.00         1.00
       45.00        41.00        1097.00         1.00
       32.00        34.00         941.00         1.00
       32.00        34.00         941.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        23.00         695.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
       16.00        12.00        1333.00         1.00
